apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_aro,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nC,a_nH,a_nN,a_nO,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,density,diameter,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
49.357479,0,0,1,2,3,12,40,1,4,23,16,65.903389,1.6475847,17,17,4,1,1,1.3520243,-2.2755959,-0.58775604,0.69969052,2.3420208,-2.9124944,-0.53807992,0.75244284,2.4155567,-1.9926659,-0.34824258,0.83526456,2.6935029,25.420519,4,0.16,12,42,3,25,2,4,0.16,27,16.070704,13.723573,10.196153,11.828063,11.258351,7.9995222,4.3540592,6.1017551,0.75179321,15,-0.81569225,-0.36291218,0.083100267,2.3955593,-2.189877,-0.36451626,0.15222831,2.4465835,-0.54527342,-0.19750971,0.19305076,2.6882234,4.4042983,15.265315,7.0861702,2.6112156,2.3921835,-4.0751281,10.287189,9.4816465,0.92882216,7.9119887,8.400753,1.9106381,0.10143584,17.811199,8.909091,4.9886622,13.183726,6.4970136,3.5970659,3.7241237,5,2,1,0,4.3210001,-3.6460199,9.3975706,0,1,19,1,3,4,0,4.2350001,-3.2349999,2.3427041,-1.3427041,0.20887211,0.25911289,113.68533,68.551239,0,8.6190128,19.866175,0,51.228157,48.145779,0,0,5.6825762,2.6406472,0.88744909,0.32931092,0.02545033,0.11255089,0.67068911,0.087100565,290.22952,107.69716,8.3232231,36.808411,219.34077,28.485189,0.46666667,0.875,4.2350001,-3.2349999,0.15135774,0.19165379,0.77186412,0.44035548,0.11468052,0.22813587,0.55964452,0.11345535,252.42885,144.01295,37.504879,74.609085,183.02498,37.104202,8,3,0.15135774,0.19165379,0.78260869,1.5858001,45.673645,20.235355,0,0,6.37115,52.046875,0,159.05292,70.788986,9.4116402,16.663008,44.448425,18.01075,11.614578,2.7567475,156.29616,3.4498267,100.92942,60.48,0.45137304,5.643856,3.6301949,8.7016954,327.03793,432.85306,17.607372,15.103616,257.63718,19.866175,32.710987,325.41599,1417,31,116
45.3521,0,0,1,1,2,12,36,1,3,22,16,60.814331,1.6892869,16,14,4,0,1,1.3764349,-2.2300255,-0.58093834,0.68803608,2.3418715,-2.9124947,-0.51558936,0.78496432,2.3868732,-1.9920193,-0.42838368,0.84209889,2.6914837,21.427898,3,0.125,12,38,3,24,2,3,0.125,23,15.363597,12.693289,9.1961527,10.828063,10.720346,7.5761323,4.3540592,6.1017551,0.78168195,13,-0.81533766,-0.36343002,0.083429106,2.3669071,-2.1898739,-0.29238525,0.19559509,2.3911839,-0.54527181,-0.18891087,0.19578041,2.6545,3.8524342,14.487817,6.2619643,2.9146225,2.5598168,-4.1312518,10.236579,8.8805332,0.86524612,7.7033916,8.4920998,2.262583,0.14346538,16.84375,8.203125,4.75,12.170815,5.827754,3.333215,3.2240236,4,2,1,0,4.5549998,-3.89062,8.7754965,0,1,19,1,3,3,0,4.0619998,-3.062,2.1913779,-1.1913778,0.22329585,0.27602819,90.89621,47.296566,9.0208454,8.6190128,19.866175,0,49.019615,48.145779,0,11.908636,5.6825762,0.13689101,0.84554964,0.38398781,0.059249438,0.15445034,0.61601222,0.095200904,252.99803,114.8935,17.728104,46.213291,184.31783,28.485189,0.46153846,0.85714287,4.0619998,-3.062,0.15780404,0.20248204,0.75901538,0.51274073,0.11697794,0.24098462,0.4872593,0.12400667,227.106,153.41783,35.001125,72.105324,145.79349,37.104202,7,3,0.15780404,0.20248204,0.86363637,1.7163,34.673759,20.235355,9.1210184,0,6.37115,16.663008,0,159.05292,80.505669,8.7522402,16.663008,48.408649,27.131769,6.37115,2.7567475,156.29616,3.4498267,65.545555,51.25,0.46637034,5.5849624,3.5092294,8.581193,299.21133,400.90475,15.103616,15.103616,234.44972,19.866175,30.207232,313.38,1221,29,112
47.499104,0,0,1,2,2,12,38,1,3,24,16,68.508636,1.8028588,16,14,5,2,1,1.3536884,-2.2284884,-0.55808353,0.70830727,2.3435771,-2.9124944,-0.53002411,0.78758895,2.4076273,-1.9920832,-0.41120356,0.84751868,2.693018,21.480898,4,0.15384616,12,40,4,26,2,4,0.15384616,24,16.940947,13.579035,9.1961527,10.828063,11.63103,7.9759049,4.3540592,6.1017551,0.80724597,15,-0.81529653,-0.36554042,0.096927248,2.3969646,-2.1898763,-0.33100989,0.16037865,2.4310114,-0.54527241,-0.18439057,0.19820793,2.6795254,6.37848,15.265898,7.0259256,2.8437867,2.462359,-4.4499407,11.290929,9.5042315,0.85048872,7.6597643,8.4963608,2.3437023,0.15475561,18.781065,9.087347,5.25,13.423793,6.392303,3.6506865,3.5753727,7,2,1,0,4.3000002,-4.38587,9.2764282,1,1,19,1,3,4,0,4.9120002,-3.9119999,2.4411154,-1.4411154,0.20045164,0.22819459,113.19748,51.3246,0,8.6190128,19.866175,6.6995511,51.228157,23.635973,0,0,39.613625,0.13689101,0.76795954,0.35490951,0.12308929,0.23204045,0.64509052,0.10895116,248.00522,114.61464,39.750515,74.935257,208.32584,35.184738,0.46666667,0.875,4.9120002,-3.9119999,0.18464984,0.15848671,0.65918052,0.54325873,0.21345164,0.34081948,0.45674124,0.12736785,212.87607,175.44025,68.932175,110.06441,147.50023,41.132236,8,3,0.18464984,0.15848671,0.875,1.4854,34.673759,27.320972,0,50.935009,6.37115,16.663008,0,159.05292,68.302307,9.4218798,23.748623,33.448536,68.945755,6.37115,5.513495,156.29616,3.4498267,65.545555,97.07,0.43739632,5.7004399,3.6798909,8.8238993,322.94046,421.66452,15.103616,15.103616,224.24782,53.797222,30.207232,340.38699,1600,33,122
41.701515,0,0,1,2,3,17,32,1,4,20,14,50.37709,1.5742841,15,12,4,0,1,1.3135862,-2.183912,-0.62457579,0.6943391,2.1784487,-2.1411355,-0.52172738,0.81457132,2.383033,-1.8409951,-0.48279548,0.92028987,2.5419257,18.698484,4,0.18181819,17,34,1,22,1,4,0.18181819,16,13.62311,11.417238,8.350853,10.087576,9.9158163,6.9969473,3.9820509,5.7828231,0.75884634,13,-0.78939146,-0.37952951,0.086817056,2.2155247,-0.91388029,-0.26098037,0.19644789,2.3843687,-0.40308917,-0.21051683,0.27343294,2.5557106,6.2511396,6.2938786,3.5377996,3.0606513,3.420933,-4.7121072,10.114704,8.2847042,0.30879945,13.413215,7.3748026,4.3897161,1.6374543,14.917356,7.8520408,4.4963264,10.822569,5.5919366,3.158788,3.0259559,4,1,1,0,5.4710002,-3.61532,8.2679338,0,1,18,1,3,4,0,0,0,1.3531141,-1.3531141,0.14076425,0.19409028,35.700371,83.531334,0,28.379631,0,0,14.463444,87.760391,3.8753545,15.103616,5.6825762,0,0.92427528,0.46224734,0.075724736,0.075724736,0.53775263,0,253.71053,126.88538,20.786192,20.786192,147.61134,0,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,274.4967,0,0,0,274.4967,0,7,3,0,0,0.85000002,3.6510999,0,51.45929,17.214357,0,3.185575,16.663008,0,179.68933,31.778435,8.3003702,0,50.234066,0,3.185575,24.331297,173.74701,0,48.492046,50.169998,0.49991596,5.4594316,3.4738984,8.2904806,274.4967,369.44894,20.786192,9.4210396,199.92027,33.466129,30.207232,280.35501,973,24,100
24.954344,1,0,0,1,3,6,20,2,5,12,5,34.787079,1.7393539,7,8,4,0,1,2.0019696,-2.2168729,-0.52100408,0.62095702,2.1226146,-2.5665741,-0.43080389,0.79591453,2.1974769,-1.8465099,-0.30314851,0.92935646,2.4737637,11.205656,2,0.16666667,6,20,2,12,2,3,0.25,12,8.8115549,7.0832739,3.8867514,4.6902347,5.7876935,3.6819432,1.5326921,2.2247448,0.80893773,8,-0.82211214,-0.36182925,0.13260457,1.9594755,-1.3708053,-0.36499885,0.22970358,2.0170388,-0.42868903,-0.15428574,0.35268387,2.2870946,6.5556307,7.8815212,1.9154084,0.53035116,0.54296446,-1.7960243,5.473876,5.045475,0.029087584,14,8.5234728,1.1411124,0.017598195,10.083333,5.6122451,4.5918369,7.8632708,4.2672501,3.42225,2.7962117,4,3,1,0,2.4070001,-1.31282,4.9784617,0,1,7,1,1,2,0,0,0,1.0438514,-1.0438514,0.14834626,0.28893223,48.866997,38.072845,48.622536,8.6190128,0,0,12.254904,12.254904,3.8753545,9.4210396,5.6825762,6.6511192,0.88804758,0.25802577,0.1119524,0.1119524,0.74197423,0,172.56656,50.139896,21.754736,21.754736,144.1814,0,0.5,1,0,0,0,0,1,0,0,0,1,0,194.32129,0,0,0,194.32129,0,4,1,0,0,0.91666669,0.24869999,50.785416,17.070051,17.214357,0,3.185575,16.663008,0,69.71508,45.192028,5.1753101,0,33.448536,17.888229,3.185575,32.897186,69.71508,0.28452146,62.406387,95.389999,0.65002245,4.5849624,2.8430476,6.8023958,194.32129,222.80453,46.488129,27.163528,74.424538,33.466129,73.651657,180.235,233,11,52
43.894722,0,0,3,4,4,17,33,1,5,22,14,52.801617,1.600049,16,11,5,0,1,1.3088788,-2.1739542,-0.67234093,0.70331031,2.1884751,-2.1411784,-0.57268459,0.8105399,2.3822441,-1.8366888,-0.48175877,0.90952271,2.5455821,18.265278,4,0.16666667,17,35,1,24,1,5,0.20833333,16,15.200459,12.287102,8.7735023,10.664926,10.847668,7.3812375,4.1427345,6.0075679,0.77331275,15,-0.78931004,-0.42814538,0.093208216,2.2358658,-0.91388053,-0.30835336,0.22234648,2.3958299,-0.40306041,-0.21628857,0.33272722,2.572938,8.0558519,7.0096197,4.2464299,3.1907892,3.5074074,-5.1865611,11.387958,8.9023199,0.25175023,13.365991,7.4967637,4.097908,1.6057714,16.84375,8.7408953,4.9967127,11.697749,5.9552994,3.3572226,3.1665273,5,1,1,0,5.131,-3.9662499,8.8376284,0,1,18,1,3,5,0,0,0,1.4449465,-1.4449465,0.13181809,0.18175504,35.700371,101.77399,0,28.379631,0,0,38.973251,50.995678,21.617844,15.103616,5.6825762,0,0.93030077,0.44386652,0.069699235,0.069699235,0.55613345,0,277.44077,132.37297,20.786192,20.786192,165.854,0,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,298.22696,0,0,0,298.22696,0,8,3,0,0,0.86363637,3.522784,0,51.45929,17.214357,47.661102,6.37115,16.663008,0,162.04616,31.778435,8.7718697,0,81.293419,0,22.972897,24.331297,156.10384,0,48.492046,73.959999,0.46637034,5.5849624,3.6331887,8.5629063,298.22696,394.87906,38.528683,9.4210396,186.32033,53.765636,47.949722,305.36499,1290,28,110
44.084724,0,0,2,3,3,17,32,1,4,21,15,55.342892,1.7294654,15,11,4,0,1,1.314377,-2.1765854,-0.62278605,0.6952225,2.182549,-2.1410782,-0.52172261,0.8179065,2.3970163,-1.8296403,-0.48277023,0.94368565,2.5489242,18.895277,4,0.17391305,17,34,1,23,1,4,0.17391305,16,14.493353,13.303849,8.2735023,9.957819,10.309663,7.8896112,3.8927345,5.5993195,0.9016518,14,-0.78932613,-0.38326135,0.082880422,2.2181787,-0.91387975,-0.26097921,0.25313625,2.4006014,-0.40306005,-0.21051514,0.35797772,2.5669672,6.5691195,6.3535471,3.5977092,3.8744941,4.2276998,-5.5289035,10.229316,8.9000854,0.3047691,13.419559,7.3830218,4.3587527,1.6438264,15.879017,8.0222225,4.7333822,13.269275,6.6397276,3.8888769,4.195446,4,1,1,0,6.2690001,-4.7057099,9.0099964,0,1,18,1,3,4,0,0,0,1.3115331,-1.3115331,0.14522706,0.20024376,37.952579,79.265953,0,28.379631,0,0,38.973251,94.620529,3.8753545,15.103616,5.6825762,0,0.93159139,0.52082777,0.068408601,0.068408601,0.47917226,0,283.06729,158.25533,20.786192,20.786192,145.59816,0,0.5,1,0,0,0,0,1,0,0,0,1,0,303.85349,0,0,0,303.85349,0,7,3,0,0,0.85714287,4.4136,0,51.45929,17.214357,0,3.185575,19.718111,0,162.04616,77.732529,9.0703697,0,50.234066,3.0551045,3.185575,24.331297,156.10384,0,94.446136,50.169998,0.48250595,5.523562,3.5517449,8.4299049,303.85349,398.43652,20.786192,9.4210396,229.98885,33.466129,30.207232,359.25101,1121,26,106
44.084724,0,0,2,3,3,17,32,1,4,21,15,55.342892,1.7294654,15,11,4,0,1,1.3297448,-2.176156,-0.63378721,0.688021,2.1832738,-2.1410615,-0.49445364,0.89339554,2.3993473,-1.8291973,-0.45626158,1.0305196,2.5503008,18.895277,4,0.17391305,17,34,1,23,1,4,0.17391305,16,14.493353,13.303849,8.2735023,9.957819,10.309663,7.8896112,3.8927345,5.5993195,0.9016518,13,-0.78933835,-0.38784862,0.086630821,2.2184751,-0.91388011,-0.25221604,0.26820403,2.4029541,-0.40306544,-0.2001255,0.38713548,2.5687559,6.561008,6.3077993,3.5499065,3.902693,4.2428713,-5.5387726,10.228941,8.9000349,0.2870512,13.397834,7.4195952,4.2926641,1.6222378,15.879017,8.0222225,4.7333822,13.269275,6.6397276,3.8888769,4.195446,4,1,1,0,6.3060002,-4.7057099,9.0099964,0,1,18,1,3,4,0,0,0,1.3126229,-1.3126229,0.14510648,0.20007749,40.161118,79.265953,0,28.379631,0,0,36.764713,94.620529,3.8753545,15.103616,5.6825762,0,0.93159139,0.51355928,0.068408601,0.068408601,0.48644069,0,283.06729,156.04678,20.786192,20.786192,147.8067,0,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,303.85349,0,0,0,303.85349,0,7,3,0,0,0.52380955,4.4136,0,51.45929,17.214357,0,3.185575,19.718111,0,162.04616,77.732529,9.0703697,0,50.234066,3.0551045,3.185575,24.331297,156.10384,0,94.446136,50.169998,0.48250595,5.523562,3.5134356,8.4348879,303.85349,398.43652,20.786192,9.4210396,229.98885,33.466129,30.207232,359.25101,1107,26,106
54.928688,0,0,2,3,3,23,42,1,4,26,20,62.238667,1.481873,21,16,4,0,1,1.1217676,-2.2549911,-0.64723569,0.69866091,2.2168853,-2.1412406,-0.53807992,0.80999285,2.4358969,-1.902009,-0.49986199,0.88521045,2.5797358,23.071312,5,0.1724138,23,45,1,29,1,5,0.1724138,21,17.606237,14.72664,11.660254,14.070704,12.882143,9.0683146,6.0534182,8.7491493,0.73583031,17,-0.78938037,-0.38724202,0.080037877,2.3802786,-0.91388148,-0.26386139,0.17963459,2.5702307,-0.40306047,-0.21605732,0.2332402,2.7190711,6.243279,7.4160352,4.6560249,4.7667379,5.1146965,-6.9482121,13.373851,10.769303,0.29248622,13.39411,7.4079132,4.333272,1.6355869,19.322235,9.9722996,5.5177011,13.704526,6.9676204,3.8139396,3.6726129,4,1,1,1,7.4310002,-6.0416999,10.760312,0,1,24,1,4,5,1,0,0,1.6026332,-1.6026332,0.1188482,0.16387174,35.700371,100.59288,0,28.379631,0,0,18.880524,136.78,3.8753545,15.103616,5.6825762,0,0.9397493,0.52268034,0.060250711,0.060250711,0.47731969,0,324.20877,180.32207,20.786192,20.786192,164.67288,0,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,344.99496,0,0,0,344.99496,0,9,4,0,0,0.88461536,5.3181,0,51.45929,17.214357,0,3.185575,16.663008,0,256.63324,31.778435,10.84397,0,50.234066,0,3.185575,30.702448,244.31975,0,48.492046,50.169998,0.42228913,5.8579812,3.8358126,9.0442753,344.99496,484.42282,20.786192,9.4210396,267.57135,33.466129,30.207232,356.453,2068,35,134
43.214722,0,0,2,3,3,17,32,1,4,21,15,55.342892,1.7294654,15,11,4,0,1,1.314377,-2.1747098,-0.62254739,0.6955719,2.1839101,-2.1410692,-0.52172273,0.81644297,2.3961611,-1.8302423,-0.48277226,0.92663574,2.5463912,18.025276,4,0.17391305,17,34,1,23,1,4,0.17391305,16,14.493353,12.473782,8.2735023,9.957819,10.309663,7.4745774,3.8927345,5.5993195,0.81680334,14,-0.78931612,-0.38721246,0.082650378,2.2190337,-0.91387981,-0.26097921,0.25094727,2.3984931,-0.4030593,-0.2105152,0.33189639,2.5625565,6.5328207,6.1937389,3.4465778,3.6824238,4.0788698,-5.3608913,10.336105,8.7190571,0.34019986,13.53172,7.3144827,4.3629646,1.8775835,15.879017,8.0222225,4.7333822,12.607742,6.2907763,3.6763995,3.7767851,4,1,1,0,6.0630002,-4.3496099,8.7602606,0,1,18,1,3,4,0,0,0,1.3353536,-1.3353536,0.14263645,0.19667172,40.220116,79.265953,0,28.379631,0,0,38.973251,80.577621,3.8753545,15.103616,5.6825762,0,0.92883343,0.49374607,0.071166545,0.071166545,0.50625396,0,271.29193,144.21242,20.786192,20.786192,147.86569,0,0.5,1,0,0,0,0,1,0,0,0,1,0,292.07813,0,0,0,292.07813,0,7,3,0,0,0.85714287,4.3045001,0,51.45929,17.214357,0,3.185575,16.663008,3.5006065,162.04616,70.927078,8.8013697,0,50.234066,0,6.6861815,24.331297,156.10384,0,87.640686,50.169998,0.48250595,5.523562,3.5517449,8.4299049,292.07813,385.40488,20.786192,9.4210396,218.21347,33.466129,30.207232,314.79999,1121,26,106
44.727928,0,0,2,3,3,17,32,1,4,22,16,58.177361,1.8180425,15,10,4,0,1,1.339309,-2.1673219,-0.6392141,0.68768418,2.1912191,-2.1409991,-0.48248991,0.89646477,2.4146888,-1.8223495,-0.44653535,0.98859656,2.5525637,17.35207,4,0.16666667,17,34,1,24,1,4,0.16666667,16,15.363597,13.530325,8.1961527,9.828063,10.720346,7.9581909,3.809401,5.432653,0.87015218,14,-0.78929216,-0.39956358,0.08227846,2.2231207,-0.91387939,-0.24111751,0.30309248,2.4154437,-0.40305868,-0.18987171,0.38881683,2.5707569,6.787816,5.9208789,3.1734455,4.4023647,4.7838569,-6.0496011,10.539304,9.1509666,0.32941476,13.512635,7.3353972,4.3635545,1.8502735,16.84375,8.203125,4.75,14.479739,6.9981084,4.0298276,4.6059451,4,1,1,0,6.6900001,-5.0839,9.2230768,0,1,18,1,3,4,1,0,0,1.3527472,-1.3527472,0.14080243,0.19414292,37.908909,84.040054,0,28.379631,0,0,36.764713,97.904671,3.8753545,15.103616,5.6825762,0,0.93287402,0.51453584,0.067125954,0.067125954,0.48546416,0,288.87332,159.33093,20.786192,20.786192,150.3286,0,0.5,1,0,0,0,0,1,0,0,0,1,0,309.65952,0,0,0,309.65952,0,7,3,0,0,0.5,4.9579,0,51.45929,17.214357,0,3.185575,16.663008,7.0012131,144.40297,110.07572,9.3023701,0,50.234066,0,10.186788,24.331297,138.46065,0,126.78933,50.169998,0.46637034,5.5849624,3.5726118,8.5690928,309.65952,401.36081,20.786192,9.4210396,236.50668,33.466129,30.207232,349.245,1258,29,112
44.727928,0,0,2,3,3,17,32,1,4,22,16,58.177361,1.8180425,15,10,4,0,1,1.3543044,-2.1656528,-0.6337887,0.68660963,2.194171,-2.1409187,-0.47740856,0.91060609,2.4198458,-1.8211478,-0.44033176,0.96324283,2.5555873,17.35207,4,0.16666667,17,34,1,24,1,4,0.16666667,16,15.363597,13.530325,8.1961527,9.828063,10.720346,7.9581909,3.809401,5.432653,0.87015218,14,-0.78927958,-0.39562857,0.082052127,2.2242651,-0.91387761,-0.24252507,0.32832113,2.4193556,-0.40305912,-0.18832503,0.38478518,2.5729833,6.7888479,5.9579935,3.2117703,4.3983679,4.7826281,-6.0465107,10.556896,9.1533289,0.34383217,13.52128,7.3082886,4.381835,1.8642918,16.84375,8.203125,4.75,14.479739,6.9981084,4.0298276,4.6059451,4,1,1,0,6.6900001,-5.0839,9.2230768,0,1,18,1,3,4,1,0,0,1.3465205,-1.3465205,0.14145389,0.19504069,42.428658,79.520309,0,28.379631,0,0,49.019615,85.649765,3.8753545,15.103616,5.6825762,0,0.93287402,0.51453584,0.067125954,0.067125954,0.48546416,0,288.87332,159.33093,20.786192,20.786192,150.3286,0,0.5,1,0,0,0,0,1,0,0,0,1,0,309.65952,0,0,0,309.65952,0,7,3,0,0,0.86363637,4.9579,0,51.45929,17.214357,0,3.185575,16.663008,7.0012131,144.40297,110.07572,9.3023701,0,50.234066,0,10.186788,24.331297,138.46065,0,126.78933,50.169998,0.46637034,5.5849624,3.5560789,8.5717402,309.65952,401.36081,20.786192,9.4210396,236.50668,33.466129,30.207232,349.245,1245,29,112
43.738724,0,0,2,3,3,17,34,1,4,23,15,62.706989,1.8443232,15,11,5,2,1,1.3509089,-2.1647439,-0.58318442,0.6898461,2.2421117,-2.1412492,-0.48907915,0.81886423,2.4081435,-1.8720952,-0.44947723,0.95259464,2.5518832,18.861277,5,0.2,17,36,2,25,1,5,0.2,17,16.070704,12.603599,8.2735023,9.957819,11.220346,7.4963861,3.8927345,5.5993195,0.82712895,14,-0.78928787,-0.41832939,0.095064573,2.2781727,-0.91388214,-0.25521979,0.21211846,2.43051,-0.49121335,-0.19953869,0.31361151,2.5928462,9.128067,7.480072,4.7136836,3.1507375,3.435961,-5.1682038,11.300108,8.9661627,0.20748426,13.34762,7.6051455,3.7222779,1.5930789,17.811199,8.909091,5.2349792,12.85354,6.3258886,3.6715128,3.5352204,7,1,1,0,5.4429998,-4.40555,8.824914,1,1,18,1,3,5,0,0,0,1.6869675,-1.6869675,0.16108854,0.15567954,62.418716,83.293983,0,28.379631,0,6.6995511,12.254904,50.995678,3.8753545,15.103616,39.613625,0,0.79705989,0.40260759,0.18080272,0.20294011,0.59739238,0.022137392,241.21828,121.84318,54.717239,61.41679,180.79189,6.6995511,0.5,1,0,0,0,0,1,0,0,0,1,0,302.63507,0,0,0,302.63507,0,7,3,0,0,0.86956519,3.5592999,0,58.544903,17.214357,50.935009,3.185575,16.663008,0,162.04616,34.535183,8.9658098,7.0856161,50.234066,50.935009,3.185575,27.088045,156.10384,0,48.492046,95.989998,0.45137304,5.643856,3.6125507,8.7033129,302.63507,393.35098,20.786192,9.4210396,194.83937,67.397179,30.207232,325.35199,1419,30,116
43.214722,0,0,2,3,3,17,32,1,4,21,15,55.342892,1.7294654,15,11,4,0,1,1.3297448,-2.1741691,-0.63750124,0.68706125,2.184865,-2.1410496,-0.49521819,0.89018559,2.3983805,-1.8298231,-0.45878932,0.974509,2.5472944,18.025276,4,0.17391305,17,34,1,23,1,4,0.17391305,16,14.493353,12.473782,8.2735023,9.957819,10.309663,7.4745774,3.8927345,5.5993195,0.81680334,13,-0.78932965,-0.39259019,0.086808488,2.2194257,-0.91387987,-0.2520926,0.26819971,2.4005337,-0.40306413,-0.20024008,0.37847081,2.5636456,6.5144792,6.1136365,3.3583882,3.756458,4.10744,-5.3790946,10.336393,8.7190952,0.3038013,13.408411,7.3850765,4.3709326,1.6248585,15.879017,8.0222225,4.7333822,12.607742,6.2907763,3.6763995,3.7767851,4,1,1,0,6.0999999,-4.3496099,8.7602606,0,1,18,1,3,4,0,0,0,1.3367784,-1.3367784,0.14248441,0.19646209,42.428658,79.265953,0,28.379631,0,0,36.764713,80.577621,3.8753545,15.103616,5.6825762,0,0.92883343,0.4861846,0.071166545,0.071166545,0.5138154,0,271.29193,142.00388,20.786192,20.786192,150.07423,0,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,292.07813,0,0,0,292.07813,0,7,3,0,0,0.52380955,4.3045001,0,51.45929,17.214357,0,3.185575,16.663008,3.5006065,162.04616,70.927078,8.8013697,0,50.234066,0,6.6861815,24.331297,156.10384,0,87.640686,50.169998,0.48250595,5.523562,3.5134356,8.4348879,292.07813,385.40488,20.786192,9.4210396,218.21347,33.466129,30.207232,314.79999,1107,26,106
28.04793,1,0,0,1,3,6,23,2,5,13,6,38.822643,1.6879411,8,10,4,0,1,2.1917369,-2.2749603,-0.49513641,0.57876045,2.2523513,-2.5695188,-0.40713152,0.71327138,2.2867503,-1.9642274,-0.28435618,0.83359343,2.5628476,13.39207,2,0.15384616,6,23,2,13,2,3,0.23076923,15,9.681798,8.0059233,4.809401,5.5604777,6.1983771,4.118742,2.0386751,2.8189318,0.78574234,8,-0.82149404,-0.34670463,0.079425044,2.0769007,-1.3708282,-0.35047951,0.14060207,2.126564,-0.46694538,-0.16062185,0.23861857,2.3922279,6.579751,8.1556149,2.0993552,0.63213146,0.73928577,-2.0389149,5.482583,5.5010295,0.22593153,14,7.5348024,1.7079548,0.15267476,11.076923,5.671875,4.1522493,8.8215446,4.42309,3.1805916,3.0014217,4,3,1,0,2.2950001,-1.7719001,5.4362488,0,1,7,1,1,2,0,0,0,1.0921763,-1.0921763,0.14179169,0.27614793,42.708698,30.460646,48.622536,8.6190128,0,0,43.257484,12.254904,13.296394,0,5.6825762,6.6511192,0.94169939,0.38355559,0.058300633,0.058300633,0.61644441,0,199.21968,81.142479,12.333695,12.333695,130.41089,0,0.5,1,0,0,0,0,1,0,0,0,1,0,211.55338,0,0,0,211.55338,0,4,1,0,0,0.69230771,0.63880002,50.785416,19.826799,0,0,2.7567475,16.663008,0,70.143913,78.518044,5.6370101,0,33.448536,17.888229,2.7567475,32.897186,70.143913,3.0412691,78.518044,95.389999,0.6193822,4.7004399,2.8245966,7.0633945,211.55338,247.23372,46.488129,27.163528,103.83299,19.866175,73.651657,194.26199,274,14,58
